Away Team,Away Spread,Home Spread,Home Team,Game Date
TEN,27.0,17.0,GB,WEEK11
CHI,24.0,27.0,ATL,WEEK11
CAR,3.0,13.0,BAL,WEEK11
CLE,23.0,31.0,BUF,WEEK11
WAS,23.0,10.0,HOU,WEEK11
PHI,17.0,16.0,IND,WEEK11
NYJ,3.0,10.0,NE,WEEK11
LA,20.0,27.0,NO,WEEK11
DET,31.0,18.0,NYG,WEEK11
LV,22.0,16.0,DEN,WEEK11
DAL,40.0,3.0,MIN,WEEK11
CIN,37.0,30.0,PIT,WEEK11
KC,30.0,27.0,LAC,WEEK11
SF,38.0,10.0,ARI,WEEK11
