Away Team,Away Spread,Home Spread,Home Team,Game Date
BUF,31.0,10.0,LA,WEEK1
NO,27.0,26.0,ATL,WEEK1
CLE,26.0,24.0,CAR,WEEK1
SF,10.0,19.0,CHI,WEEK1
PIT,23.0,20.0,CIN,WEEK1
PHI,38.0,35.0,DET,WEEK1
IND,20.0,20.0,HOU,WEEK1
NE,7.0,20.0,MIA,WEEK1
BAL,24.0,9.0,NYJ,WEEK1
JAX,22.0,28.0,WAS,WEEK1
KC,44.0,21.0,ARI,WEEK1
LV,19.0,24.0,LAC,WEEK1
GB,7.0,23.0,MIN,WEEK1
NYG,21.0,20.0,TEN,WEEK1
TB,19.0,3.0,DAL,WEEK1
DEN,16.0,17.0,SEA,WEEK1
