Away Team,Away Spread,Home Spread,Home Team,Game Date
SF,21.0,13.0,SEA,WEEK15
IND,36.0,39.0,MIN,WEEK15
BAL,3.0,13.0,CLE,WEEK15
MIA,29.0,32.0,BUF,WEEK15
PIT,24.0,16.0,CAR,WEEK15
PHI,25.0,20.0,CHI,WEEK15
KC,30.0,24.0,HOU,WEEK15
DAL,34.0,40.0,JAX,WEEK15
ATL,18.0,21.0,NO,WEEK15
DET,20.0,17.0,NYJ,WEEK15
ARI,15.0,24.0,DEN,WEEK15
NE,24.0,30.0,LV,WEEK15
TEN,14.0,17.0,LAC,WEEK15
CIN,34.0,23.0,TB,WEEK15
NYG,20.0,12.0,WAS,WEEK15
LA,12.0,24.0,GB,WEEK15
