Away Team,Away Spread,Home Spread,Home Team,Game Date
BAL,27.0,22.0,TB,WEEK8
DEN,21.0,17.0,JAX,WEEK8
CAR,34.0,37.0,ATL,WEEK8
CHI,29.0,49.0,DAL,WEEK8
MIA,31.0,27.0,DET,WEEK8
ARI,26.0,34.0,MIN,WEEK8
LV,0.0,24.0,NO,WEEK8
NE,22.0,17.0,NYJ,WEEK8
PIT,13.0,35.0,PHI,WEEK8
TEN,17.0,10.0,HOU,WEEK8
WAS,17.0,16.0,IND,WEEK8
SF,31.0,14.0,LA,WEEK8
NYG,13.0,27.0,SEA,WEEK8
GB,17.0,27.0,BUF,WEEK8
CIN,13.0,32.0,CLE,WEEK8
