Away Team,Away Spread,Home Spread,Home Team,Game Date
KC,31.0,13.0,LV,WEEK18
TEN,16.0,20.0,JAX,WEEK18
TB,17.0,30.0,ATL,WEEK18
NE,23.0,35.0,BUF,WEEK18
MIN,29.0,13.0,CHI,WEEK18
BAL,16.0,27.0,CIN,WEEK18
HOU,32.0,31.0,IND,WEEK18
NYJ,6.0,11.0,MIA,WEEK18
CAR,10.0,7.0,NO,WEEK18
CLE,14.0,28.0,PIT,WEEK18
LAC,28.0,31.0,DEN,WEEK18
NYG,16.0,22.0,PHI,WEEK18
LA,16.0,19.0,SEA,WEEK18
ARI,13.0,38.0,SF,WEEK18
DAL,6.0,26.0,WAS,WEEK18
DET,20.0,16.0,GB,WEEK18
